valid_time,pressure_level_hpa,score_threshold,cluster_center_low_score,cluster_center_high_score,minimum_cluster_fraction,frame_png,cluster_id,cluster_name,cell_count,cell_fraction,score_min,score_max,score_mean,score_median
2021-11-08T18:00:00,300.0,46.359439849853516,18.524871826171875,74.19400787353516,0.45353260869565215,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0300hpa.png,0,low_score_polar_like,465651,0.45353260869565215,0.0,46.35943603515625,18.524871826171875,15.051324844360352
2021-11-08T18:00:00,300.0,46.359439849853516,18.524871826171875,74.19400787353516,0.45353260869565215,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0300hpa.png,1,high_score_equator_like,561069,0.5464673913043478,46.3595085144043,100.0,74.19401550292969,73.55999755859375
2021-11-08T18:00:00,350.0,45.097392082214355,16.95509147644043,73.23969268798828,0.4312110409848839,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0350hpa.png,0,low_score_polar_like,442733,0.4312110409848839,0.0,45.097354888916016,16.955089569091797,12.64558219909668
2021-11-08T18:00:00,350.0,45.097392082214355,16.95509147644043,73.23969268798828,0.4312110409848839,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0350hpa.png,1,high_score_equator_like,583987,0.5687889590151161,45.097599029541016,100.0,73.23969268798828,72.70085144042969
2021-11-08T18:00:00,400.0,44.959927558898926,17.03880500793457,72.88105010986328,0.4246055399719495,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0400hpa.png,0,low_score_polar_like,435951,0.4246055399719495,0.0,44.959877014160156,17.03880500793457,14.417428970336914
2021-11-08T18:00:00,400.0,44.959927558898926,17.03880500793457,72.88105010986328,0.4246055399719495,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0400hpa.png,1,high_score_equator_like,590769,0.5753944600280505,44.960113525390625,100.0,72.88105773925781,72.23775482177734
2021-11-08T18:00:00,450.0,45.30747699737549,17.831491470336914,72.78346252441406,0.42509934548854605,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0450hpa.png,0,low_score_polar_like,436458,0.42509934548854605,0.0,45.30735778808594,17.831491470336914,17.221609115600586
2021-11-08T18:00:00,450.0,45.30747699737549,17.831491470336914,72.78346252441406,0.42509934548854605,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0450hpa.png,1,high_score_equator_like,590262,0.574900654511454,45.30765914916992,100.0,72.78346252441406,72.15670013427734
2021-11-08T18:00:00,500.0,45.552042961120605,18.684507369995117,72.4195785522461,0.4263158407355462,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0500hpa.png,0,low_score_polar_like,437707,0.4263158407355462,0.0,45.55201721191406,18.684507369995117,18.5448055267334
2021-11-08T18:00:00,500.0,45.552042961120605,18.684507369995117,72.4195785522461,0.4263158407355462,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0500hpa.png,1,high_score_equator_like,589013,0.5736841592644538,45.552345275878906,100.0,72.4195785522461,71.78914642333984
2021-11-08T18:00:00,550.0,45.46493625640869,18.912172317504883,72.0177001953125,0.4233043088670718,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0550hpa.png,0,low_score_polar_like,434615,0.4233043088670718,0.0,45.464847564697266,18.912172317504883,19.126998901367188
2021-11-08T18:00:00,550.0,45.46493625640869,18.912172317504883,72.0177001953125,0.4233043088670718,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0550hpa.png,1,high_score_equator_like,592105,0.5766956911329282,45.465057373046875,100.0,72.0177001953125,71.5698471069336
2021-11-08T18:00:00,600.0,45.55528736114502,19.302797317504883,71.80777740478516,0.42287283777466106,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0600hpa.png,0,low_score_polar_like,434172,0.42287283777466106,0.0,45.55527877807617,19.30279541015625,19.398468017578125
2021-11-08T18:00:00,600.0,45.55528736114502,19.302797317504883,71.80777740478516,0.42287283777466106,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0600hpa.png,1,high_score_equator_like,592548,0.577127162225339,45.555545806884766,100.0,71.80776977539062,71.50407409667969
2021-11-08T18:00:00,650.0,45.62124824523926,19.470844268798828,71.77165222167969,0.4228465404394577,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0650hpa.png,0,low_score_polar_like,434145,0.4228465404394577,0.0,45.621212005615234,19.470844268798828,19.695785522460938
2021-11-08T18:00:00,650.0,45.62124824523926,19.470844268798828,71.77165222167969,0.4228465404394577,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0650hpa.png,1,high_score_equator_like,592575,0.5771534595605423,45.62139129638672,100.0,71.77165222167969,71.7394790649414
2021-11-08T18:00:00,700.0,46.24386787414551,19.95803451538086,72.52970123291016,0.42975494779491974,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0700hpa.png,0,low_score_polar_like,441238,0.42975494779491974,0.0,46.24382400512695,19.958032608032227,20.207759857177734
2021-11-08T18:00:00,700.0,46.24386787414551,19.95803451538086,72.52970123291016,0.42975494779491974,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0700hpa.png,1,high_score_equator_like,585482,0.5702450522050803,46.24396514892578,100.0,72.52969360351562,72.39232635498047
2021-11-08T18:00:00,750.0,46.85620403289795,20.701635360717773,73.01077270507812,0.44070048309178744,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0750hpa.png,0,low_score_polar_like,452476,0.44070048309178744,0.0,46.85618591308594,20.701637268066406,20.777008056640625
2021-11-08T18:00:00,750.0,46.85620403289795,20.701635360717773,73.01077270507812,0.44070048309178744,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0750hpa.png,1,high_score_equator_like,574244,0.5592995169082126,46.85650634765625,100.0,73.01077270507812,73.70903015136719
2021-11-08T18:00:00,775.0,47.28578186035156,21.26866912841797,73.30289459228516,0.44774914290166745,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0775hpa.png,0,low_score_polar_like,459713,0.44774914290166745,0.0,47.285762786865234,21.26866912841797,21.441070556640625
2021-11-08T18:00:00,775.0,47.28578186035156,21.26866912841797,73.30289459228516,0.44774914290166745,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0775hpa.png,1,high_score_equator_like,567007,0.5522508570983325,47.285858154296875,100.0,73.30289459228516,74.4973373413086
2021-11-08T18:00:00,800.0,47.761778831481934,21.944929122924805,73.57862854003906,0.4556831463300608,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0800hpa.png,0,low_score_polar_like,467859,0.4556831463300608,0.0,47.76155090332031,21.944927215576172,22.544448852539062
2021-11-08T18:00:00,800.0,47.761778831481934,21.944929122924805,73.57862854003906,0.4556831463300608,experiments/thermal-displacement-score-two-clusters/time-series-2021-11-08t15-to-2021-11-10t00/frames/time-20211108t1800/thermal-displacement-score-two-clusters-20211108t1800-0800hpa.png,1,high_score_equator_like,558861,0.5443168536699392,47.76191711425781,100.0,73.57862854003906,74.77783203125
